source,target
W4362498350,W2097261857
W4389455916,W2174340724
W4389455916,W2748761336
W4389455916,W4283328737
W4361987937,W2799347664
W4311377426,W2982871349
W4311377426,W3197815705
W2034358490,W1971489815
W2034358490,W2017882555
W2034358490,W2055728103
W2034358490,W2076885162
W2034358490,W4301056702
W2104182832,W1948885463
W2104182832,W2027654245
W2104182832,W2502893248
W2104182832,W3121344243
W2104182832,W45901189
W1976850291,W2019850759
W4308623209,W3136554439
W3116898467,W2947291271
W3116898467,W3018011473
W4233781059,W2728627437
W4233781059,W3018011473
W4233781059,W3031266243
W4285007174,W3136554439
W4285007174,W3181172029
W4285007174,W3182880983
W4285007174,W3213438667
W4313650932,W2778180165
W4388420320,W3136554439
W4388420320,W3172425816
W4388420320,W3193785239
W4388420320,W3208530400
W4312388630,W1584829625
W2016410674,W2039754718
W4322720393,W3018011473
W4322720393,W3024984024
W4322720393,W3039175835
W4322720393,W3116898467
W4385216003,W3182880983
W4385216003,W3209687202
W4385216003,W4225992082
W3194310726,W2623881313
W3184112878,W3036409273
W3158628391,W2939696334
W2026134460,W1999960431
W2158151648,W2027654245
W2158151648,W2047783283
W2786656671,W1998891209
W3000567771,W1889460464
W3000567771,W2779437869
W2968755031,W2609715349
W2242151556,W1985938599
W2344935234,W2019715375
W4280508854,W1889460464
W4280508854,W2779437869
W2256682427,W1531619495
W4388205055,W2801552505
W4388205055,W3211507423
W3212077543,W1502463517
W3212077543,W2567503890
W3135632446,W2985049846
W4211203392,W2794787849
W4295423880,W2048431850
W4295423880,W2809258051
W4226509298,W2985049846
W4226509298,W3092080137
W4303514207,W4200278346
W4386010936,W3047491146
W4220895643,W4319061353
W2154259318,W1998544111
W2154259318,W2730308612
W2034895184,W2119472226
W2791410563,W2518968193
W1719687196,W2120313551
W4200555904,W3047878899
W4200555904,W3111237841
W4200555904,W3191788847
W3126704248,W4205423587
W2752651531,W1997790969
W2752651531,W2108882782
W2752651531,W2149112288
W2752651531,W2403159557
W2752651531,W2577337918
W3214306489,W2462493297
W3214306489,W3047878899
W3214306489,W4205400701
W4309353875,W4200555904
W3088133319,W2183757478
W3088133319,W2763636719
W4313312579,W2915069368
W4313312579,W3173939004
W3203215636,W3111237841
W3203215636,W3132264034
W2320478027,W1559542481
W2320478027,W2025966201
W2320478027,W2048431850
W2204436630,W1982197337
W2204436630,W2165214120
W2204436630,W2269263668
W3017256477,W1485926055
W3017256477,W2754811406
W4224272730,W2782578447
W4224272730,W2954917686
W4224272730,W3049738574
W4224272730,W4205644942
W4379967078,W2144986029
W3210667708,W2495890517
W4284697941,W2162445915
W1517996705,W2059681402
W4385343481,W4307267318
W4368347347,W4313312579
W4322772766,W2404330479
W3154697296,W2410447798
W4327603714,W2411564822
W4327603714,W833964476
W4308714199,W2016994812
W4381514702,W2016994812
W4381514702,W2024567250
W3197181834,W3122084268
W3161557441,W3010008693
W3004522045,W2050413954
W3004522045,W2634254564
W3004522045,W2767301328
W3004522045,W2799419652
W3004522045,W2982777903
W1491954729,W1607994932
W2510799154,W2153858118
W2612087613,W2341590014
W2118590784,W1491954729
W2118590784,W2121903856
W2949221143,W2600570599
W3194256692,W1866279843
W3194256692,W2799419652
W2975319189,W2118590784
W2973025564,W2804829313
W2762902605,W2341590014
W2762902605,W2418742858
W2762902605,W2617393350
W3025611933,W2793715674
W3025611933,W2911454647
W3025611933,W2947510528
W2953675938,W1983566600
W3212128013,W1916967396
W4285806103,W2350522892
W4285806103,W2417310936
W4285806103,W2600570599
W4285806103,W2922231134
W4285806103,W2937912130
W4285806103,W3033484997
W4285806103,W3183378618
W3203792778,W2767301328
W2010534814,W1988744784
W2010534814,W2039754718
W3196531771,W2806283206
W2566241295,W2153858118
W2566241295,W4246078754
W3211399789,W2090346553
W4225347755,W2103326696
W4309047690,W2103326696
W4309047690,W2411862530
W4309047690,W2510799154
W4309047690,W3201927030
W4309047690,W4225347755
W3201927030,W2011478570
W3201927030,W2510799154
W3201927030,W2763636719
W3201927030,W2914454197
W3164784516,W2058510966
W3164784516,W2755297236
W4293571984,W2600570599
W4293571984,W2755297236
W4293571984,W2949221143
W4293571984,W3047051781
W3111980571,W2600570599
W3111980571,W2806908091
W4293510029,W2566241295
W4293510029,W2600570599
W4318142510,W4313125495
W4386294713,W2170552938
W4386294713,W2606383104
W4386294713,W2623881313
W4386294713,W2767545899
W4386294713,W2947421389
W4386294713,W3033484997
W4386294713,W4200238789
W4386294713,W4205274614
W4386294713,W4225979249
W4386294713,W4309570705
W4386294713,W4360862294
W4284884991,W3180180256
W2941940696,W2140533556
W4225300000,W3082384413
W4225300000,W3127900448
W2981941338,W2078717826
W2972612191,W177739182
W4385284329,W2612087613
W4295095403,W2164887148
W4295095403,W2905530367
W4233556553,W3008520439
W3141447334,W2031558759
W3141447334,W2969621419
W4245506448,W2612087613
W2921625698,W2111872988
W4306194500,W2797038751
W3200991666,W2018757547
W3200991666,W2600570599
W3200991666,W2947421389
W4240987337,W2804978643
W4240987337,W2902342778
W4240987337,W2915464642
W4321795815,W3134041563
W4321795815,W4225981271
W4387668953,W3088819619
W4292369033,W2803438017
W4206220584,W2600570599
W4321605438,W2600570599
W4386305666,W2130485486
W4385235603,W3134041563
W3112700848,W108611422
W2052840436,W1606916249
W2052840436,W1965365677
W2145090272,W1606916249
W2790184595,W1915723859
W2078426053,W2044920343
W2161155225,W1993512561
W2161155225,W2056137321
W2161155225,W2418973465
W2099664842,W2158805255
W2155076688,W2079864524
W2003986715,W2254283686
W2100018305,W1986702984
W1965874880,W1714924455
W1965874880,W2150971341
W1970787390,W2069732827
W1970787390,W2105978020
W3031180544,W2129510262
W3031180544,W2792015980
W2008005040,W2081244417
W2008005040,W2150971341
W2008005040,W2274955024
W2053706616,W2028409446
W3116148154,W3036409273
W1989850853,W2138630060
W1989850853,W2962022004
W2050545496,W1906717684
W2167871162,W1979400024
W2167871162,W2009330641
W2167871162,W2101077566
W2167871162,W2145075819
W2167871162,W2160248008
W2167871162,W2167871162
W2291119581,W1995545701
W137568733,W1485543344
W2769645905,W2173813219
W2769645905,W2272958297
W2294052000,W1789986675
W2294052000,W2081244417
W2294052000,W2116227106
W2294052000,W2145075819
W2039486204,W2028409446
W2162349196,W1965663267
W2162349196,W2128024120
W2162349196,W2148567474
W2075377778,W1599726577
W2075377778,W1965283322
W2075377778,W2044920343
W2768087257,W2007818836
W2768087257,W2012808098
W2890381093,W1915723859
W2890381093,W1972734589
W2890381093,W2026473731
W2890381093,W2135206109
W2890381093,W2155076688
W2890381093,W2241122839
W2890381093,W2795135301
W2077254060,W2273681975
W3120144379,W2914739234
W2945041331,W2164906033
W2945041331,W2891814977
W3040245675,W1585995290
W2591870851,W1965713780
W2591870851,W2176146085
W3215367364,W3034540518
W3215367364,W3210018116
W2097041786,W2183449488
W3210018116,W3034540518
W3210018116,W3147649730
W2121903856,W1866279843
W2121903856,W2139565666
W2121903856,W2144406293
W2790853850,W2101077566
W2790853850,W2395780527
W3025760009,W1991327482
W3025760009,W4302202273
W2050413954,W2146259235
W2050413954,W2327319379
W2972026694,W2771938057
W2518616533,W1965365677
W2518616533,W2040075128
W2518616533,W2122300576
W2518616533,W97248861
W2974384912,W2124555951
W2182233785,W2155286697
W2781966577,W2013060336
W2021013236,W2081244417
W2021013236,W2124555951
W2021013236,W2166936378
W2104172196,W1549638276
W3094950023,W2494866654
W3094950023,W2767335198
W1912424520,W1912424520
W1912424520,W2428832269
W1997992268,W2166936378
W2134475098,W2185941485
W2134475098,W2339983070
W2345144809,W1582586759
W2345144809,W1993957328
W2345144809,W2162445915
W2085579782,W2039486204
W2762813644,W2221873019
W181064804,W2072252405
W2283857372,W1500254504
W2283857372,W2165693726
W2930221565,W2181689863
W2638038665,W2071620126
W2152232598,W2035179254
W2913999298,W2801567470
W2913999298,W2897491242
W2292133701,W2027343020
W2130576350,W1887436620
W2130576350,W2152339092
W2130576350,W4231257952
W2176146085,W1606916249
W2176146085,W1965713780
W2176146085,W2145090272
W2903632200,W2127831798
W2903632200,W2169656553
W2903632200,W2403753733
W2903632200,W2470700157
W2150742985,W2150742985
W2490021665,W2255189589
W2490021665,W2281108331
W3027015850,W2769645905
W2155800309,W1485543344
W2155800309,W2072252405
W2155800309,W2099571805
W2155800309,W2100828020
W2155800309,W2115663296
W1793773087,W2017025268
W1793773087,W2144939259
W3112349188,W3024646757
W4210432570,W3004443015
W3088476951,W3088476951
W2159746069,W2020193095
W2159746069,W2111113642
W2071620126,W2016595970
W2124555951,W1871478163
W2124555951,W2166936378
W2084169300,W2120288544
W3159712423,W1553375038
W3159712423,W2911901243
W3159712423,W4200577562
W3216252773,W1542796809
W3216252773,W1606916249
W3216252773,W1903313283
W3216252773,W1965365677
W3216252773,W1986733963
W3216252773,W2058576597
W3216252773,W2513776196
W3216252773,W2777396908
W3216252773,W2946063864
W3216252773,W3022770439
W3216252773,W3040245675
W3216252773,W3096103805
W3216252773,W3119972190
W2508817315,W2052840436
W2792039475,W1648575228
W871340078,W2030826682
W871340078,W2135637199
W4206328230,W3106889915
W2035760391,W4256407326
W2140630140,W2151527864
W2140630140,W2413047797
W2164414947,W1606916249
W4360839186,W2114535806
W4360839186,W2182699564
W4360839186,W4288695738
W3117177293,W2117169354
W3117177293,W2768821471
W3117177293,W2993530006
W3117177293,W3009420685
W1823995174,W2122879756
W2113456094,W2150971341
W2113456094,W2154977107
W2113456094,W2159760224
W2800831482,W1922510049
W3026831250,W2020446813
W3026831250,W2081244417
W2075197536,W2008005040
W2508039338,W2103339862
W2914021283,W2780032338
W2162445915,W1582586759
W1874411469,W1657463
W1874411469,W1967223497
W1701943160,W2049308668
W2887196895,W2064936295
W2887196895,W2121903856
W2887196895,W2738513762
W2262589415,W1483881904
W2262589415,W2113456094
W1566699132,W2156749080
W1138395142,W2096758859
W2142891000,W2150742985
W3213366830,W2610403858
W3091639992,W3022770439
W2794403708,W2149808023
W2920199827,W1487596739
W2920199827,W1666819764
W2920199827,W2128024120
W2920199827,W2751884637
W2920199827,W2782819516
W3160045988,W3107206996
W3004443015,W2084756902
W2154861095,W1966857014
W2154861095,W2165362731
W2954917686,W2124555951
W3108375692,W137568733
W3098561521,W1997992268
W3098561521,W2144518981
W3098561521,W2737023652
W3098561521,W2808064917
W2259391508,W2020330555
W3153736109,W2035512783
W3153736109,W2917514767
W3153736109,W3087594324
W2754811406,W1485926055
W2461259755,W2170788354
W2530764512,W2094656003
W2900744902,W1585435561
W2900744902,W2042001457
W2140562701,W2108990056
W2810890893,W1485543344
W2810890893,W2127831798
W3190379098,W1968005722
W3190379098,W2149858119
W2182191946,W1499157440
W2182191946,W2100895088
W2613024088,W2169683132
W2613024088,W2235622898
W2071021156,W2145090272
W3159326237,W1580313939
W3159326237,W2787768782
W2911962387,W2428238604
W3024654170,W2937185521
W2312176003,W2052840436
W2983842135,W1549324220
W2983842135,W2017946222
W4284880368,W3009126962
W3087887007,W2035512783
W3087887007,W2324764513
W2777937642,W2134540599
W3087594324,W2225071218
W3087594324,W2794787849
W3087594324,W2917514767
W3087594324,W3031180544
W2889760570,W1997992268
W2889760570,W2166936378
W2889760570,W2262589415
W2889760570,W2737023652
W2889760570,W2803550118
W1542796809,W2052840436
W3192818203,W2768067132
W2522718306,W2182233785
W2436651747,W2045954270
W2914454197,W2041320124
W2914454197,W2994366017
W1978483932,W1969282217
W1978483932,W2091657275
W4285094684,W3130034310
W2946063864,W2568778444
W3080906167,W1998963937
W3080906167,W2904256213
W2769620215,W1526109075
W2792461703,W2166936378
W2792461703,W2604260485
W2792461703,W2624229497
W2808064917,W1562235334
W2407534384,W4302202273
W2238686530,W2076226302
W3129955370,W2102666888
W3129955370,W2609996815
W3129955370,W2777937642
W3129955370,W3016411156
W2154510274,W2027813698
W2154510274,W2096465593
W2154510274,W2493995551
W3189393268,W2255189589
W3081862071,W2069732827
W84738246,W2081244417
W84738246,W2113064247
W2896327168,W2294052000
W2896327168,W2348929918
W2896327168,W2772757754
W2281108331,W1539675915
W2281108331,W2071620126
W2281108331,W2119480280
W2281108331,W2747401690
W2981443996,W1485543344
W2981443996,W1604114947
W2981443996,W2009330641
W2981443996,W2113064247
W2981443996,W2122879756
W2981443996,W2605617696
W2981443996,W770894051
W2914632475,W2402715967
W2744452328,W2152475488
W2605363352,W2149858119
W2103051978,W2150742985
W2169656553,W137568733
W2997690664,W2146109989
W2582334874,W2009330641
W2582334874,W2145075819
W2582334874,W2158805255
W2245228150,W2104014641
W2245228150,W2267191219
W2998146926,W155929942
W4200148202,W3023944694
W4200148202,W3117101475
W4200148202,W3216252773
W2893889989,W2225071218
W2520393258,W1542101827
W2520393258,W2255189589
W2175340670,W1811567932
W2175340670,W2024079695
W3085683985,W2297715109
W3085683985,W2520393258
W1969282217,W1568194642
W2286355787,W2122300576
W2789707081,W1606901017
W2789707081,W2036078430
W2789707081,W2299298127
W4301606346,W2175340670
W4301606346,W2291119581
W4301606346,W2896431357
W2990590960,W1837737779
W2540394430,W1912424520
W2938014796,W2127831798
W2938014796,W2280117201
W2938014796,W2470700157
W2938014796,W2594482864
W2938014796,W2621370077
W3158183574,W2785440841
W3158183574,W3193535065
W2097883325,W2008005040
W2097883325,W2171182865
W1889460464,W2185941485
W1889460464,W2339983070
W3191266234,W2075377778
W2610716752,W1968356968
W2893913148,W2042960078
W2893913148,W2084169300
W2339983070,W2185941485
W2955164369,W2155800309
W2344963951,W2149887514
W2786216277,W2605363352
W3102927061,W3031180544
W3133559175,W1874411469
W3133559175,W2008005040
W2979745746,W2169151037
W2979745746,W2518616533
W3042514187,W1898190691
W3042514187,W1986733963
W2768570122,W2016595970
W2768570122,W2139835531
W2768570122,W2348929918
W3080198408,W1511777476
W3080198408,W1528605752
W3080198408,W1979400024
W3080198408,W2008756387
W3080198408,W2081244417
W3080198408,W2101077566
W3080198408,W2120288544
W3080198408,W2513362176
W2794465739,W2050427615
W2794465739,W2120735854
W2107183575,W2081244417
W2888798377,W3157572013
W3037351443,W1575243994
W2241122839,W2079864524
W2895698698,W2145075819
W2205461123,W2112576933
W2205461123,W2121903856
W1585995290,W1606916249
W1585995290,W1965365677
W1585995290,W2069732827
W2769478738,W2186253646
W2769478738,W2418207616
W2767453456,W1997992268
W2767453456,W2166936378
W4308654367,W2283325590
W4308654367,W2396441240
W4308654367,W2619574239
W2979238554,W140965888
W3042110197,W2113655637
W3042110197,W2952607106
W3089289133,W2428238604
W2106496699,W1539675915
W2106496699,W2747401690
W4380729893,W4226017668
W4380729893,W4380729893
W4226181077,W3009420685
W2889526572,W2231505886
W2889526572,W2268065132
W2943980610,W2042960078
W4200317738,W3114432295
W2938094080,W2518616533
W3107516534,W2766064669
W2917978091,W2591526174
W3127000200,W2113655637
W3021648452,W1920551269
W155929942,W1583787781
W2791335236,W1951618636
W2791335236,W2165693726
W2791335236,W2407179169
W2884383384,W1973311558
W2884383384,W2428238604
W3045341938,W2255189589
W3012175036,W2081244417
W3012175036,W2292133701
W3188509387,W2195629861
W4283803762,W2913999298
W4283803762,W3125091825
W4283803762,W3189393268
W3044044350,W2221873019
W3044044350,W2344963951
W2395780527,W2277121625
W3203661031,W2947173469
W2891076235,W2113456094
W2891076235,W2124555951
W4288063526,W2088715748
W4223959465,W3030541983
W4223959465,W3045933958
W4223959465,W4223959465
W2594482864,W2280117201
W2594482864,W2294052000
W2594482864,W2311596308
W2594482864,W2470700157
W2984050798,W2765286869
W2473122158,W2096465593
W3093758971,W1652753359
W3093758971,W2212073963
W3102120040,W3010096538
W2516042041,W1997992268
W2516042041,W2107183575
W2516042041,W2122043052
W2516042041,W2127831798
W2516042041,W2166936378
W2516042041,W2395182274
W4312075825,W2513362176
W4312075825,W3038182727
W4312075825,W3094950023
W2185451318,W137568733
W2185451318,W1485543344
W2185451318,W2081244417
W2185451318,W2109905219
W2185451318,W2185418459
W2512350152,W1606901017
W3009420685,W2287000332
W3126176806,W2141672416
W2402568293,W2107705906
W2402568293,W2170552938
W4282590860,W1535213157
W4282590860,W2097092298
W2995151995,W2279753182
W3185758466,W3116148154
W3185758466,W4256293566
W4214924364,W2075197536
W4214924364,W2428238604
W4214924364,W2638038665
W4214924364,W2768570122
W3102645943,W2779437869
W3102645943,W2998146926
W4320726532,W4320726532
W2166487366,W1584085713
W3125705073,W2324450486
W3125705073,W2891814977
W2221297776,W1722612866
W3138987645,W2567618168
W3138987645,W3021849119
W3187722882,W2587239788
W3095914064,W1750161216
W3014565228,W2333775261
W3081867516,W1977994320
W3081867516,W2291119581
W3081867516,W3122715506
W2886491516,W2214010197
W2915440513,W2225305072
W2915440513,W39180402
W2767762699,W2203890208
W2767762699,W2514123128
W3118704831,W2345144809
W4282836037,W3102645943
W3041813670,W2948239427
W2563817876,W2047074050
W4205424743,W3038182727
W2780032338,W2035553778
W4313148978,W3106725136
W3128834646,W2004545138
W3128834646,W2894276554
W3204500829,W2513362176
W3204500829,W3010305757
W3087171303,W2754811406
W4318149330,W2516491728
W4286560910,W3103022382
W4286560910,W3126393658
W4286560910,W3210538947
W4248936435,W2272958297
W1989936639,W2155076688
W3188876126,W3120558071
W3188876126,W4256293566
W2165362731,W1966857014
W3172187675,W2006310612
W3172187675,W2777396908
W3200429296,W3037668895
W3200429296,W3038918455
W3200429296,W3042686409
W3200429296,W3200429296
W3156003236,W2047500209
W3156003236,W2730843932
W3156003236,W2946799691
W4317629719,W2794787849
W4317629719,W3136048194
W4317629719,W4280508854
W3194157984,W3045836607
W3194157984,W3116148154
W2941003939,W2150207150
W2941003939,W2800831482
W2963800166,W2122300576
W2963800166,W2127831798
W4283692116,W3179159552
W4282925269,W2189184097
W4282925269,W2891296864
W4282925269,W2956464096
W4206030783,W2081244417
W4206030783,W2966821824
W2564670901,W2052840436
W4255264301,W1549638276
W4255264301,W2364418011
W3010376014,W2766005217
W3127683930,W2291119581
W3127683930,W3003464250
W3127683930,W3081867516
W4310778005,W4225647610
W2917832312,W1970048201
W2596739405,W2115781648
W3211721071,W3047817013
W1774160445,W2017025268
W2951274797,W1791040911
W2521622877,W2163046304
W2521622877,W2274608575
W4281774471,W3122084268
W4294190809,W3133515007
W4294190809,W4294190809
W3119486640,W2785507133
W3119486640,W4236864368
W3213670107,W2979450003
W2020193095,W2111113642
W87954136,W2185941485
W87954136,W2188185354
W2338479665,W2110471098
W3130292942,W2346119697
W2997427053,W2004545138
W2280150394,W1880853793
W2280150394,W1979590453
W2280150394,W2086531225
W2970182106,W2518616533
W3012742259,W2099664842
W4236700645,W2348929918
W608866793,W2101077566
W2013636661,W1654483068
W342919363,W2140152940
W342919363,W2186357932
W3197987062,W1558605232
W2981721101,W2017025268
W2283325590,W1556114528
W2283325590,W2142950122
W2236165835,W1987413166
W4294989978,W2576797570
W4294989978,W3106892685
W2494409225,W2069043241
W2494409225,W2140984762
W4225013667,W2622500619
W4225013667,W2946023930
W4225013667,W3089106892
W4225013667,W4200467431
W4311469698,W2182233785
W4311469698,W2522718306
W2417095250,W2013636661
W2417095250,W2290221315
W3186882558,W1805182820
W3186882558,W2502245969
W3175586733,W3006144391
W4310601554,W3091885850
W4310601554,W3106725136
W4310601554,W4250716811
W3081012175,W1666819764
W3081012175,W2124793700
W3081012175,W2767335198
W3081012175,W2954917686
W3081012175,W2970324546
W4223929853,W2885327254
W4223929853,W3048074709
W4223929853,W4223929853
W4223965625,W2787768782
W4367053723,W2469405667
W2795694978,W1512970830
W2290221315,W2152088923
W4313004088,W3089918965
W1839297514,W2129009210
W1839297514,W2160248008
W4285611530,W2035512783
W4285611530,W2225071218
W4285611530,W2893889989
W4205793756,W2291119581
W4205793756,W3081867516
W4205793756,W3093678918
W4205793756,W3127683930
W3197398059,W2283857372
W3197398059,W2789234697
W3124913362,W2009330641
W3124913362,W2042960078
W2941573872,W2291563317
W4286490079,W2896431357
W4286490079,W3204306926
W2769358497,W2469362410
W4303981426,W4303981426
W3172898052,W1549638276
W3172898052,W2081244417
W3172898052,W2145938398
W3172898052,W2571023102
W3172898052,W2890954969
W3172898052,W2908322318
W3172898052,W2951274797
W3198903039,W2312176003
W4381436042,W4381436042
W4283691855,W3092797483
W3208581225,W2508039338
W3208581225,W2810687908
W4307164485,W3184124590
W4307164485,W3195237310
W4365135906,W2795135301
W4365135906,W2890381093
W4365135906,W4365135906
W3135837688,W1774160445
W3175236607,W3097154359
W4316668807,W3028754077
W4316668807,W4226073441
W2892765832,W2530060569
W2791021932,W2106496699
W4313459647,W3117177293
W4310457116,W1494680547
W4310457116,W2577027403
W4310457116,W2909740163
W4310457116,W2915675507
W4223981949,W2008005040
W4223981949,W2033786500
W4223981949,W2974384912
W2954374758,W2127831798
W2954374758,W2810890893
W3035426173,W2197497126
W3035426173,W2338758529
W2297291705,W2107496715
W3166616083,W2029346049
W3166616083,W2102982503
W3166616083,W2150383868
W3166616083,W2520195155
W3166616083,W2770072077
W3166616083,W2793904142
W3166616083,W2891814634
W4323317653,W2809701399
W1980909452,W2049308668
W1980909452,W2419637100
W3013175602,W2509596831
W3013175602,W3013175602
W4211221703,W2758947919
W4288801950,W2490021665
W3176066851,W2891078159
W2165765039,W1752270290
W2165765039,W1987761711
W4206362186,W2075690060
W4206362186,W2896163613
W4206362186,W3033232106
W1579234092,W1986702984
W1579234092,W2081244417
W1579234092,W2294502228
W2960270389,W2064666563
W2960270389,W2135873356
W4289261784,W2915440513
W4285234279,W1942961792
W4307628821,W4249496997
W4377241474,W2005778947
W4377241474,W2290938728
W4377241474,W2480268175
W4377241474,W3161658682
W2606717670,W2606717670
W2741077329,W2120288544
W2741077329,W2468291183
W4285087807,W2418207616
W4285087807,W2470700157
W4285087807,W2769478738
W4285087807,W2938014796
W4285087807,W2963838928
W1502217339,W1981743284
W4386944878,W4282841625
W4386287222,W3081862071
W4313063117,W1138395142
W91221784,W2418973465
W4377195828,W2081244417
W4377195828,W3038182727
W4306391213,W1583787781
W4306391213,W1823995174
W4306391213,W1859242479
W4306391213,W2059250547
W4306391213,W2094070301
W4306391213,W2149908820
W4306391213,W2730843932
W4306391213,W2981443996
W4389801225,W1997992268
W4389801225,W4372294545
W4313410486,W1837737779
W4313410486,W2115781648
W4313410486,W3035570993
W3205184882,W2796263940
W2223240216,W2113064247
W4225125629,W2115520185
W4225125629,W2162870386
W3200153206,W1553148910
W3200153206,W2554580157
W4285745027,W2124555951
W4285745027,W2137347988
W4285745027,W2348929918
W4285745027,W2950514428
W4366288315,W1874411469
W4366288315,W3133559175
W4366288315,W4366288315
W4226383411,W4226383411
W3196173964,W2940639066
W3113205096,W2016454755
W4389516216,W2101077566
W2181409451,W2166487366
W2299298127,W2139835531
W2915675507,W2341807726
W4250800575,W2121903856
W4250800575,W2139565666
W4250800575,W2738513762
W4385655348,W2979745746
W4385655348,W3022770439
W4385655348,W3192856699
W4313403584,W2411271493
W4384458219,W4307498455
W4385447048,W2154510274
W4390287187,W2117169354
W4390287187,W2768821471
W4390287187,W2993530006
W4297891397,W1871478163
W4297891397,W2752009983
W4223998166,W2127831798
W4223998166,W2494866654
W4223998166,W2737023652
W4223998166,W3038182727
W4223998166,W3079112632
W4323304829,W2165415900
W4323304829,W2929931142
W1507656261,W2119472226
W4377565668,W1563027297
W4377565668,W3205948963
W3027546573,W2757907139
W3027546573,W2767453456
W4381158332,W3024654170
W4389425819,W3096922614
W4389425819,W3164910779
W4389425819,W4389425819
W4386548703,W2612043756
W4386548703,W2888774255
W4382538029,W2157797617
W4249343741,W2896327168
W4224239396,W3031180544
W4248082215,W2170552938
W4248082215,W2296893976
W4388541853,W2009330641
W4388541853,W2037893690
W4388541853,W2054379714
W4388541853,W2162349196
W4388541853,W2163442036
W4388541853,W2167493995
W4388541853,W2168630917
W4388541853,W2734946768
W4388541853,W2883573312
W4388541853,W2899736836
W4388541853,W3006272330
W4388541853,W3010666216
W4388541853,W3033229479
W4388541853,W4223424071
W1602035398,W1606916249
W1602035398,W1726846361
W1602035398,W1774160445
W1602035398,W1926869401
W1602035398,W1965365677
W1602035398,W2082675147
W3190596739,W1789986675
W3190596739,W1874411469
W3190596739,W2930943547
W4235630765,W2104182832
W4235630765,W2170552938
W4253771648,W2104182832
W4253771648,W2170552938
W4243837644,W1485543344
W4243837644,W1580247685
W4243837644,W2161155225
W4243837644,W2280117201
W4243837644,W2888161885
W2195446912,W2113456094
W2195446912,W2152088923
W4313729305,W2773961253
W4388339730,W2009330641
W4388339730,W2767335198
W4388339730,W2954917686
W4390504140,W2408243210
W4390504140,W4319594690
W3111055734,W2794403708
W3111055734,W2954033074
W4317347308,W2565740443
W2795503348,W2095690490
W4386035582,W2007760597
W4386035582,W2051849465
W2283308336,W2115993285
W3147948953,W1490101115
W3198057171,W2530060569
W4388594067,W3116148154
W4388594067,W4322499842
W3117109678,W3011663503
W3213611028,W2284904608
W3213611028,W2567618168
W4240521706,W2038401197
W2308478159,W1995545701
W4234618649,W2038401197
W4234618649,W2209835095
W4285737700,W1594334582
W4389925575,W4223424071
W4389925575,W4281774471
W4386964776,W3011255325
W4386964776,W4224087565
W2275479488,W2158820035
W4367843920,W2619387371
W4367843920,W3107516534
W4367843920,W3167705038
W3119118939,W2896578774
W4283390029,W2768087257
W4307949936,W1912424520
W4307949936,W2291119581
W4307231140,W2899851502
W4366184488,W2322244256
W4230122664,W2805899714
W4364378619,W4212884050
W4383187488,W1889460464
W4383187488,W2225071218
W4285194827,W2049062778
W4285194827,W2508039338
W4214904488,W2038401197
W3142109799,W2615531147
W4390296179,W1853410609
W4390296179,W2127143445
W4390534363,W4220750209
W4385073849,W2748506180
W3211500152,W2927472900
W4382204689,W2085779293
W4382204689,W2326985851
W4379795420,W3137909926
W4384819067,W4288049264
W4382934070,W3025760009
W4385788671,W2295514458
W3083518127,W2297654178
W3083518127,W2793634610
W4213165173,W2214010197
W4296349985,W2522718306
W3214629043,W84738246
W4312585284,W2779437869
W4311829897,W2159850840
W4311829897,W4311829897
W4288033646,W2097581316
W4288033646,W2514557196
W4288033646,W2792015980
W4288033646,W4223424071
W4312100530,W2808422127
W4312100530,W3169785999
W4226214133,W3073996413
W2892899950,W1652753359
W3206994709,W2914454197
W3206994709,W2914755738
W4205810511,W2063541157
W4386863765,W3085841180
W4386863765,W3120278216
W3217670861,W3038918455
W4318482901,W2765793703
W4313466709,W3185622180
W4313466709,W4200148202
W4230589443,W2081244417
W4230589443,W2169656553
W4230589443,W2294052000
W4230589443,W2408792268
W4239963463,W2225071218
W4239963463,W2794787849
W4307561357,W2808064917
W4307561357,W3030905199
W4310332671,W181064804
W4307129116,W3009068771
W1002757078,W2182806594
W4324122728,W2612490585
W4385973431,W3015884467
W2974597012,W1483569934
W4388075141,W2983842135
W4214754220,W2915440513
W4235209499,W2776604097
W4235209499,W2897491242
W4235209499,W2999314916
W4213366344,W1995545701
W4213366344,W2291119581
W4281480261,W2416424273
W4281480261,W2601853079
W4281480261,W2907598077
W4280551195,W4249343741
W4307671046,W2618874928
W4309780412,W3119065936
W4309780412,W3132264034
W4308301688,W3107971491
W4220939117,W3042110197
W4220939117,W3127000200
W4220939117,W3160639335
W2528699179,W2141268642
W4380200994,W3165322730
W4380200994,W4280647894
W4380200994,W4285094684
W4323660631,W2048302611
W4387569722,W4281565830
W3134926630,W2765921585
W4366003538,W4220983099
W4388916885,W4285819736
W3124043033,W1983933519
W3124043033,W2796263940
W4316253678,W2124545438
W4316253678,W3096103805
W4316253678,W3159023089
W4225416352,W3211721071
W4251804027,W2008005040
W4251804027,W2214010197
W2296277479,W2100899792
W4385263655,W3031180544
W4388564621,W2760007057
W4388564621,W2971786304
W4387866204,W2808965550
W3193770611,W2071620126
W4380680651,W2161155225
W4380680651,W3111837157
W4380680651,W3193604393
W4288783112,W3120415429
W4383346260,W4383346260
W4388691291,W2909911882
